Rk,Date,Tm,Opp,Rslt,IP,H,R,ER,BB,SO,HR,UER,Pit,Str,IR,IS,BF,AB,2B,3B,IBB,HBP,SH,SF,GDP,SB,CS,PO,BK,WP,ERA,WPA,RE24,aLI,#,Attendance,GmLen
1555,2015-06-04,OAK,DET,W 7-5,9.0,9,5,5,1,6,1,0,144,93,0,0,36,35,1,0,0,0,0,0,1,0,0,0,0,1,5.00,0.202,-0.710,.445,4,37411,186
1556,2015-05-13,COL,LAA,L 1-2,10.1,8,2,2,2,8,0,0,138,88,2,1,39,35,2,0,1,0,1,1,0,0,0,0,0,0,1.74,0.202,2.167,1.789,6,30129,198
1557,2015-04-19,ARI,SFG,W 5-1,9.0,8,1,1,1,3,0,0,112,72,1,0,33,31,1,1,0,0,0,1,3,0,0,0,0,0,1.00,0.202,3.057,.702,3,41528,165
1558,2015-08-26,LAD,CIN,W 7-4,9.0,8,4,1,3,9,0,3,146,95,6,1,38,35,1,0,0,0,0,0,0,0,1,0,0,1,1.00,0.201,0.187,.860,6,17712,196
1559,2015-08-12,MIN,TEX,W 11-1,9.0,5,1,1,1,6,0,0,133,84,0,0,32,31,2,0,0,0,0,0,0,0,0,0,0,0,1.00,0.201,3.510,.292,2,30683,173
1560,2015-07-22 (1),CIN,CHC,W 9-1,9.0,5,1,1,2,7,0,0,137,88,0,0,33,31,1,0,0,0,0,0,1,1,0,0,0,0,1.00,0.201,3.187,.503,2,35093,162
1561,2015-05-14,KCR,TEX,W 6-3,9.0,7,3,3,3,3,0,0,156,94,2,1,38,31,0,0,0,2,1,1,0,0,0,0,0,1,3.00,0.201,1.600,1.180,6,33818,191
1562,2015-05-10,NYY,BAL,W 6-2,9.0,8,2,2,0,18,1,0,144,103,1,0,35,35,3,0,0,0,0,0,0,0,0,0,0,0,2.00,0.201,2.339,.631,3,39059,183
1563,2015-04-29,ARI,COL,W 9-1,9.0,5,1,0,0,6,0,1,110,76,0,0,31,31,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0.201,3.318,.610,2,19633,154
1564,2015-09-30,TBR,MIA,W 6-4,9.0,9,4,4,4,9,0,0,155,92,1,0,38,34,3,0,0,0,0,0,2,0,0,0,0,0,4.00,0.200,0.249,.836,5,9431,173
1565,2015-09-15,TEX,HOU,W 6-5,9.0,10,5,5,3,5,0,0,159,94,1,0,41,36,3,1,1,1,1,0,1,0,0,0,0,0,5.00,0.200,-0.399,1.560,5,26942,226
1566,2015-09-06,BOS,PHI,W 6-2,9.0,11,2,2,1,10,0,0,138,97,0,0,38,37,0,0,0,0,0,0,1,0,0,0,0,0,2.00,0.200,2.642,.519,3,34708,177
1567,2015-08-30,TOR,DET,W 9-2,9.0,7,2,1,3,2,0,1,127,83,2,1,36,33,3,0,0,0,0,0,1,0,0,0,0,0,1.00,0.200,2.338,.488,4,46625,158
1568,2015-05-09,SEA,OAK,W 7-2,9.0,10,2,2,2,13,1,0,162,103,2,0,41,39,0,0,0,0,0,0,0,2,0,0,0,1,2.00,0.200,2.115,.772,6,37441,216
1569,2015-04-25,HOU,OAK,W 9-3,9.0,6,3,3,4,9,0,0,152,93,1,0,37,33,0,1,0,0,0,0,0,0,0,0,0,1,3.00,0.200,1.380,.369,4,24342,175
1570,2015-08-10,NYM,COL,W 4-2,9.0,6,2,2,0,7,1,0,116,79,0,0,32,32,0,0,0,0,0,0,0,0,1,1,0,0,2.00,0.199,1.977,.912,3,27194,148
1571,2015-08-02,DET,BAL,W 6-1,9.0,4,1,1,1,5,1,0,99,61,1,0,30,29,0,0,0,0,0,0,2,0,0,0,0,0,1.00,0.199,3.510,.654,3,33381,152
1572,2015-06-28,SFG,COL,W 6-3,9.0,7,3,3,2,8,2,0,119,79,1,0,33,31,0,0,0,0,0,0,3,0,0,0,0,0,3.00,0.199,1.057,.857,4,41795,175
1573,2015-06-17,KCR,MIL,W 10-2,9.0,6,2,2,1,6,0,0,134,90,0,0,33,32,1,2,0,0,0,0,1,0,0,0,0,0,2.00,0.199,2.509,.632,5,33420,185
1574,2015-06-16,BOS,ATL,W 9-4,9.0,10,4,4,2,11,0,0,150,88,2,0,39,37,4,0,0,0,0,0,0,0,0,0,0,1,4.00,0.199,0.642,.844,3,35662,158
1575,2015-06-07,STL,LAD,W 4-2,9.0,7,2,2,2,10,0,0,168,102,0,0,35,33,1,0,0,0,0,0,0,1,0,0,0,0,2.00,0.199,2.015,.909,6,41500,205
1576,2015-05-25,TOR,CHW,W 6-0,9.0,4,0,0,0,8,0,0,96,70,,,29,29,0,0,0,0,0,0,2,0,0,0,0,0,0.00,0.199,4.339,.416,1,15168,130
1577,2015-05-21,CLE,CHW,W 5-2,9.0,7,2,2,3,11,1,0,148,103,0,0,36,33,2,0,0,0,0,0,1,0,0,0,0,0,2.00,0.199,2.197,.578,4,18321,184
1578,2015-05-02,CIN,ATL,W 8-4,9.0,7,4,4,3,10,1,0,138,80,3,0,36,32,1,0,0,0,1,0,0,0,0,0,0,0,4.00,0.199,-0.024,.801,4,29515,154
1579,2015-04-29,PIT,CHC,W 8-1,9.0,7,1,0,1,14,0,1,154,102,0,0,33,31,0,0,0,1,0,0,1,0,1,0,0,0,0.00,0.199,3.148,.635,4,30634,184
1580,2015-04-15,NYM,PHI,W 6-1,9.0,9,1,1,4,5,0,0,125,78,2,0,39,35,3,1,0,0,0,0,2,0,0,0,0,0,1.00,0.199,2.977,1.051,3,21052,156
1581,2015-09-13,PIT,MIL,W 7-6,11.0,14,6,5,3,12,1,1,169,106,1,0,47,42,2,0,0,0,2,0,2,3,0,0,0,2,4.09,0.198,-0.930,1.215,8,34740,227
1582,2015-08-12,LAA,CHW,L 2-3,12.1,10,3,3,3,10,0,0,187,124,4,0,50,44,3,0,2,1,1,1,2,1,0,0,0,1,2.19,0.198,2.411,1.787,7,17171,284
1583,2015-06-25,WSN,ATL,W 7-0,9.0,6,0,0,1,6,0,0,143,93,0,0,34,31,1,0,0,1,1,0,1,0,0,0,0,0,0.00,0.198,4.359,.439,2,37874,156
1584,2015-05-06,SDP,SFG,W 9-1,9.0,6,1,1,1,6,0,0,119,81,0,0,33,31,1,1,0,0,1,0,0,0,0,0,0,0,1.00,0.198,3.057,.515,3,41060,179
1585,2015-05-05,LAD,MIL,W 8-2,9.0,3,2,1,3,8,0,1,119,74,1,0,33,30,1,0,0,0,0,0,1,0,0,0,0,0,1.00,0.198,2.229,.535,3,23356,192
1586,2015-09-05,SFG,COL,W 7-3,9.0,5,3,3,2,5,1,0,133,87,0,0,34,32,1,1,0,0,0,0,0,0,0,0,0,2,3.00,0.197,1.995,.754,5,37672,188
1587,2015-08-08,KCR,CHW,W 7-6,9.0,11,6,6,3,4,2,0,132,86,2,2,39,35,2,0,0,0,1,0,1,0,1,0,0,0,6.00,0.197,-1.490,1.304,5,39302,165
1588,2015-08-07,CHC,SFG,W 7-3,9.0,8,3,3,3,5,1,0,137,81,1,0,35,32,2,0,0,0,0,0,2,0,1,0,0,0,3.00,0.197,1.148,.820,3,41311,193
1589,2015-06-21,TBR,CLE,L 0-1,8.2,3,1,1,3,5,0,0,116,64,0,0,31,27,0,0,2,0,0,1,1,0,0,0,0,1,1.04,0.197,3.196,1.486,3,20847,156
1590,2015-05-18,HOU,OAK,L 1-2,9.0,6,2,2,5,9,0,0,174,103,4,1,37,32,3,0,0,0,0,0,1,0,0,0,0,0,2.00,0.197,2.380,1.213,5,21724,195
1591,2015-05-08,LAD,COL,W 2-1,5.0,6,1,0,1,1,0,1,62,40,,,20,18,1,0,0,1,0,0,2,1,0,0,0,0,0.00,0.197,1.774,1.160,1,32974,101
1592,2015-09-12,PIT,MIL,W 10-2,9.0,6,2,2,3,8,0,0,126,83,3,1,35,31,4,0,0,0,0,1,1,0,0,0,0,0,2.00,0.196,2.148,.367,4,35749,175
1593,2015-07-11,OAK,CLE,W 5-4,9.0,8,4,4,2,5,1,0,145,84,2,1,37,33,2,1,0,1,1,0,1,1,0,0,0,1,4.00,0.196,0.642,1.593,5,28733,188
1594,2015-06-17,HOU,COL,W 8-4,9.0,9,4,4,0,7,1,0,108,72,1,0,34,33,3,0,0,0,0,1,0,0,1,0,0,0,4.00,0.196,0.994,.848,5,33041,193
1595,2015-05-17,TBR,MIN,W 11-3,9.0,6,3,3,2,9,0,0,138,89,0,0,33,31,1,0,0,0,0,0,2,2,0,0,0,0,3.00,0.196,1.510,.686,4,23708,197
1596,2015-05-01,SFG,LAA,W 3-2,9.0,7,2,1,1,7,0,1,144,95,7,1,37,34,1,0,0,1,0,1,0,1,0,0,0,0,1.00,0.196,2.056,1.992,5,41507,184
1597,2015-04-27,LAD,SFG,W 8-3,9.0,7,3,3,4,7,0,0,143,88,2,1,37,33,2,0,0,0,0,0,0,1,0,0,0,0,3.00,0.196,1.015,1.038,5,46704,178
1598,2015-04-13,LAD,SEA,W 6-5,10.0,6,5,5,1,15,4,0,142,99,1,0,36,35,0,0,0,0,0,0,0,0,0,0,0,0,4.50,0.196,-0.539,.941,5,42202,184
1599,2015-09-24,CLE,MIN,W 6-3,9.0,11,3,3,1,5,2,0,122,86,2,0,37,36,1,0,0,0,0,0,1,0,0,0,0,0,3.00,0.195,1.510,.467,3,21366,180
1600,2015-08-21,TOR,LAA,W 9-2,9.0,6,2,2,1,12,1,0,124,85,0,0,34,33,2,0,0,0,0,0,0,0,0,0,0,0,2.00,0.195,2.116,.620,2,41110,187
1601,2015-08-15,NYM,PIT,L 3-5,14.0,10,5,5,3,11,2,0,187,132,0,0,54,49,3,0,0,2,0,0,0,0,3,1,0,1,3.21,0.195,1.186,1.144,6,38878,242
1602,2015-08-13,CHC,MIL,W 9-2,9.0,9,2,2,2,14,0,0,141,96,1,0,38,36,3,0,0,0,0,0,0,5,1,0,0,1,2.00,0.195,2.148,.897,4,40799,189
1603,2015-06-17,BAL,PHI,W 6-4,9.0,9,4,3,1,9,1,1,124,78,1,0,36,35,1,1,0,0,0,0,1,2,0,0,0,1,3.00,0.195,0.187,1.072,4,26162,154
1604,2015-05-10,PIT,STL,W 4-3,9.0,8,3,3,3,3,1,0,129,76,1,0,36,33,1,0,0,0,0,0,2,0,0,0,0,1,3.00,0.195,1.148,1.750,4,34036,158
1605,2015-04-08,OAK,TEX,W 10-0,9.0,3,0,0,2,13,0,0,128,85,0,0,33,30,1,0,0,0,1,0,0,0,0,0,0,0,0.00,0.195,4.380,.334,3,19479,175
1606,2015-08-15,ARI,ATL,W 8-4,9.0,7,4,4,3,11,1,0,140,86,4,1,38,35,3,0,0,0,0,0,0,0,0,0,0,0,4.00,0.194,-0.023,.460,5,29624,180
1607,2015-08-01,MIN,SEA,W 3-2,9.0,6,2,2,1,6,1,0,126,84,0,0,35,33,2,0,0,1,0,0,0,0,0,0,0,0,2.00,0.194,2.510,.958,4,36901,165
1608,2015-07-28,COL,CHC,W 7-2,9.0,7,2,2,4,7,1,0,145,88,2,0,36,32,2,0,0,0,0,0,2,0,0,0,1,0,2.00,0.194,2.148,.933,4,36747,191
1609,2015-06-26,BAL,CLE,W 4-3,9.0,10,3,3,3,9,3,0,144,96,0,0,39,36,0,0,0,0,0,0,1,0,0,0,0,0,3.00,0.194,1.510,1.338,4,31112,167
1610,2015-06-25,PIT,CIN,L 4-5,13.0,17,5,4,3,12,2,1,219,145,2,0,58,54,0,1,1,1,0,0,1,2,2,0,0,2,2.77,0.194,0.991,1.705,7,35015,281
1611,2015-06-10,SEA,CLE,W 9-3,9.0,12,3,3,2,8,0,0,139,95,0,0,40,38,4,0,0,0,0,0,1,0,0,0,0,0,3.00,0.194,1.641,.625,3,12305,184
1612,2015-04-18,PIT,MIL,W 6-2,9.0,5,2,2,0,8,0,0,117,82,0,0,32,30,0,0,0,1,0,1,1,1,0,0,0,0,2.00,0.194,2.147,.562,2,33961,150
1613,2015-09-24,PHI,MIA,L 0-1,8.0,4,1,1,1,5,0,0,104,69,0,0,30,27,0,1,0,1,1,0,0,1,0,0,0,0,1.12,0.193,2.650,1.097,2,17083,154
1614,2015-09-14,NYM,MIA,W 4-3,9.0,6,3,3,2,6,0,0,138,95,0,0,35,32,0,0,1,1,0,0,1,1,0,0,0,0,3.00,0.193,0.977,1.561,5,27320,170
1615,2015-09-09,CLE,CHW,W 6-4,9.0,7,4,4,1,11,3,0,151,104,1,0,36,35,1,0,0,0,0,0,0,1,0,0,0,0,4.00,0.193,0.197,1.129,4,11667,178
1616,2015-08-03,NYM,MIA,W 12-1,9.0,7,1,1,0,5,0,0,113,86,0,0,34,34,2,0,0,0,0,0,0,1,0,0,0,0,1.00,0.193,3.106,.509,2,23119,183
1617,2015-07-21,SFG,SDP,W 9-3,9.0,4,3,0,2,7,0,3,150,92,2,0,33,29,1,0,0,1,0,1,2,0,0,0,0,0,0.00,0.193,0.897,.267,3,35596,170
1618,2015-07-04,LAA,TEX,W 13-0,9.0,5,0,0,1,5,0,0,138,89,0,0,34,33,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.193,4.600,.425,3,47877,201
1619,2015-05-14,DET,MIN,W 13-1,9.0,5,1,1,1,10,0,0,123,80,0,0,31,30,0,0,0,0,0,0,2,1,0,0,0,0,1.00,0.193,3.289,.536,2,31785,183
1620,2015-04-20,OAK,LAA,W 6-3,9.0,5,3,2,5,7,0,1,143,88,2,0,37,32,1,0,0,0,0,0,1,1,0,0,0,1,2.00,0.193,1.116,1.274,4,35228,177
1621,2015-09-25,COL,LAD,W 7-4,9.0,9,4,4,5,6,0,0,171,106,4,2,39,34,1,1,0,0,0,0,1,0,0,0,0,3,4.00,0.192,0.995,.726,7,38485,192
1622,2015-09-11,SFG,SDP,W 9-1,9.0,4,1,1,0,5,1,0,118,79,0,0,32,31,0,0,0,1,0,0,0,0,0,0,0,0,1.00,0.192,3.057,.428,4,41621,182
1623,2015-09-04,CHW,KCR,W 12-1,9.0,7,1,1,1,5,0,0,121,82,,,33,31,1,0,0,0,0,1,1,0,0,0,0,0,1.00,0.192,3.510,.359,1,36953,160
1624,2015-07-24,ARI,MIL,L 1-2,9.0,6,2,2,3,12,1,0,124,87,2,0,37,32,1,0,0,1,1,0,0,0,0,0,0,1,2.00,0.192,2.319,.830,4,29956,176
1625,2015-05-21,TOR,LAA,W 8-4,9.0,5,4,4,2,7,2,0,107,73,,,33,31,2,0,0,0,0,0,1,0,0,0,0,0,4.00,0.192,0.339,.556,1,19014,142
1626,2015-09-11,PIT,MIL,W 6-3,9.0,7,3,3,3,6,1,0,142,91,2,1,35,32,1,0,0,0,0,0,3,0,0,0,0,0,3.00,0.191,1.148,.990,5,28346,192
1627,2015-08-22,PHI,MIA,W 4-2,9.0,3,2,2,5,4,0,0,147,86,2,0,35,30,3,0,1,0,0,0,0,1,0,0,0,0,2.00,0.191,2.106,1.062,4,22113,170
1628,2015-08-20,ARI,CIN,W 5-4,9.0,10,4,4,1,9,0,0,147,95,0,0,36,34,2,1,0,0,0,1,0,0,0,0,0,0,4.00,0.191,0.187,1.359,6,22063,201
1629,2015-08-05,CHW,TBR,W 6-5,10.0,12,5,5,3,11,1,0,167,101,2,1,44,40,4,0,1,1,0,0,1,0,0,0,0,0,4.50,0.191,-0.336,1.254,5,20028,200
1630,2015-08-05,NYM,MIA,W 8-6,9.0,10,6,6,2,8,0,0,137,98,5,3,39,37,3,0,0,0,0,0,0,0,0,0,0,0,6.00,0.191,-1.893,.455,5,25897,187
1631,2015-07-30,CHC,MIL,W 5-2,9.0,6,2,2,3,8,0,0,127,83,0,0,35,32,1,0,1,0,0,0,0,3,1,0,0,1,2.00,0.191,2.229,.880,4,36306,187
1632,2015-07-28,ARI,SEA,W 8-4,9.0,9,4,4,3,7,2,0,134,83,0,0,36,33,2,0,0,0,0,0,3,0,0,0,0,0,4.00,0.191,0.115,.827,4,25106,180
1633,2015-07-04,ARI,COL,W 7-3,9.0,10,3,3,1,4,0,0,125,92,0,0,36,34,2,1,0,0,1,0,2,0,0,0,0,0,3.00,0.191,1.319,1.338,5,42113,198
1634,2015-06-14,CIN,CHC,L 1-2,10.1,8,2,2,2,10,0,0,169,116,3,1,41,37,4,0,0,0,1,1,0,0,0,0,0,0,1.74,0.191,2.580,1.541,5,33201,234
1635,2015-06-11,LAA,TBR,W 6-2,9.0,5,2,2,1,9,1,0,123,88,0,0,32,31,1,0,0,0,0,0,0,0,1,0,0,0,2.00,0.191,2.248,.672,3,10779,200
1636,2015-05-31,KCR,CHC,L 1-2,10.1,7,2,2,5,10,0,0,167,101,2,1,41,36,1,1,2,0,0,0,0,0,0,0,0,1,1.74,0.191,1.546,1.849,5,37766,219
1637,2015-08-27,DET,LAA,L 0-2,9.0,7,2,2,3,7,0,0,128,78,0,0,34,30,0,0,0,0,0,1,1,0,2,0,0,0,2.00,0.190,2.290,.983,3,36198,159
1638,2015-07-22,DET,SEA,W 9-4,9.0,11,4,4,4,8,2,0,159,107,5,0,39,35,4,0,0,0,0,0,3,1,0,0,0,0,4.00,0.190,0.289,.553,5,36670,190
1639,2015-07-08,ARI,TEX,W 7-4,9.0,11,4,4,3,7,0,0,158,94,3,0,42,37,4,0,0,1,0,1,1,0,0,0,0,0,4.00,0.190,0.600,1.146,6,27390,206
1640,2015-07-07,MIN,BAL,W 8-3,9.0,7,3,3,2,10,1,0,150,93,0,0,35,33,3,0,0,0,0,0,1,0,0,0,0,0,3.00,0.190,1.510,.516,4,25091,168
1641,2015-06-18,HOU,COL,W 8-4,9.0,7,4,4,6,11,1,0,165,108,0,0,40,33,2,0,0,0,1,0,0,0,0,0,0,0,4.00,0.190,0.994,1.015,4,30770,210
1642,2015-09-23,DET,CHW,W 7-4,9.0,6,4,4,4,9,1,0,140,88,1,0,35,31,2,0,0,0,0,0,0,0,1,0,0,0,4.00,0.189,0.289,.589,4,31889,178
1643,2015-09-09,ATL,PHI,W 8-1,9.0,4,1,1,3,4,0,0,129,75,0,0,34,31,0,1,0,0,0,0,0,0,0,0,0,0,1.00,0.189,3.187,.580,3,15241,172
1644,2015-07-25,ATL,STL,L 0-1,8.0,2,1,1,2,4,0,0,109,69,2,1,28,24,1,0,0,1,0,1,0,0,0,0,0,0,1.12,0.189,2.759,1.285,2,45862,133
1645,2015-06-18,LAA,ARI,W 7-1,9.0,8,1,1,0,11,0,0,125,84,0,0,34,34,3,0,0,0,0,0,2,0,0,0,0,2,1.00,0.189,3.318,.682,2,28942,156
1646,2015-06-03,MIA,CHC,W 7-3,9.0,8,3,3,4,8,1,0,145,87,3,0,40,35,1,1,0,1,0,0,0,1,0,0,0,0,3.00,0.189,1.107,.534,5,22962,176
1647,2015-06-02,MIA,CHC,W 5-2,9.0,8,2,2,3,7,0,0,135,79,0,0,36,33,4,0,0,0,0,0,1,0,0,0,0,0,2.00,0.189,2.107,1.050,4,23789,153
1648,2015-09-01,MIL,PIT,W 7-4,9.0,8,4,4,0,10,3,0,126,92,1,0,34,34,3,0,0,0,0,0,0,1,0,0,0,0,4.00,0.188,0.229,.478,4,18468,175
1649,2015-08-15,CHC,CHW,W 6-3,9.0,6,3,2,3,8,0,1,141,89,1,1,38,34,4,0,0,1,0,0,0,1,0,0,0,2,2.00,0.188,1.198,1.059,3,39579,215
1650,2015-07-07,CHW,TOR,L 1-2,9.0,5,2,2,1,8,1,0,129,84,0,0,31,30,0,0,0,0,0,0,2,1,0,0,0,0,2.00,0.188,2.197,.797,2,17028,153
1651,2015-04-29,MIA,NYM,W 7-3,9.0,7,3,3,4,6,1,0,142,90,0,0,36,32,1,0,0,0,0,0,2,0,0,0,0,0,3.00,0.188,1.106,1.052,4,17076,174
1652,2015-04-11,SDP,SFG,W 10-2,9.0,5,2,2,2,9,1,0,137,91,0,0,36,33,1,0,0,1,0,0,1,0,0,0,0,0,2.00,0.188,1.897,.498,3,42823,194
1653,2015-09-30,KCR,CHW,W 5-3,10.0,13,3,3,2,7,1,0,176,113,0,0,44,42,1,0,0,0,0,0,1,1,0,0,0,1,2.70,0.187,1.662,1.548,5,12818,193
1654,2015-07-12,MIA,CIN,W 8-1,9.0,5,1,1,3,8,0,0,139,90,0,0,37,32,3,0,0,1,1,0,0,0,0,0,0,0,1.00,0.187,3.106,.939,4,23842,147
1655,2015-06-30,WSN,ATL,W 6-1,9.0,8,1,1,0,7,1,0,139,105,2,0,36,35,1,0,0,1,0,0,0,0,0,0,0,0,1.00,0.187,2.977,.380,3,23961,173
1656,2015-06-17,OAK,SDP,W 16-2,9.0,5,2,2,1,13,2,0,129,86,0,0,33,32,0,0,0,0,0,0,0,0,0,0,0,0,2.00,0.187,2.380,.351,3,20625,169
1657,2015-06-05,SDP,CIN,W 6-2,9.0,6,2,2,4,9,0,0,147,97,0,0,36,32,1,0,0,0,0,0,0,0,1,0,0,0,2.00,0.187,2.187,.948,5,33381,171
1658,2015-05-11,TEX,KCR,W 8-2,9.0,5,2,2,3,7,0,0,132,91,0,0,34,30,2,0,0,1,0,0,1,0,0,0,0,0,2.00,0.187,2.600,.533,3,21206,173
1659,2015-05-01,LAD,ARI,W 8-0,9.0,5,0,0,1,5,0,0,113,80,2,0,33,32,1,0,0,0,0,0,1,0,0,0,0,0,0.00,0.187,4.016,.478,4,50164,167
1660,2015-04-25,ATL,PHI,W 5-2,9.0,6,2,2,2,4,1,0,106,73,0,0,34,32,1,0,0,0,0,0,0,1,0,0,0,0,2.00,0.187,2.187,.985,4,24748,147
1661,2015-09-30 (2),CLE,MIN,W 10-2,9.0,5,2,2,4,4,2,0,131,80,0,0,36,32,1,0,0,0,0,0,0,0,0,0,0,0,2.00,0.186,2.642,.308,3,10228,172
1662,2015-08-06,WSN,ARI,W 8-3,9.0,9,3,3,2,10,1,0,136,94,2,0,38,35,2,0,0,0,1,0,0,0,0,0,0,0,3.00,0.186,1.359,1.211,5,32838,212
1663,2015-07-31,SDP,MIA,W 8-3,11.0,5,3,3,2,8,2,0,148,96,0,0,40,38,0,0,0,0,0,0,0,1,0,0,0,0,2.45,0.186,2.018,1.314,5,19582,221
1664,2015-05-03,MIL,CHC,W 5-3,9.0,8,3,2,2,10,0,1,142,97,1,0,38,35,1,1,0,0,0,1,1,1,0,0,0,0,2.00,0.186,1.148,1.427,4,33398,181
1665,2015-09-19,TBR,BAL,L 1-2,9.0,10,2,2,0,5,0,0,115,86,0,0,35,35,2,0,0,0,0,0,2,0,0,0,0,0,2.00,0.185,2.248,1.005,3,17053,149
1666,2015-08-27,TBR,MIN,W 5-4,9.0,9,4,3,2,11,1,1,164,109,2,0,37,35,4,0,0,0,0,0,1,0,0,0,0,0,3.00,0.185,0.248,1.130,4,9375,169
1667,2015-08-25,CHC,SFG,W 8-5,9.0,9,5,4,3,11,0,1,175,103,5,3,40,37,1,0,0,0,0,0,0,0,0,0,0,1,4.00,0.185,-0.943,.352,6,41595,188
1668,2015-08-13,TEX,MIN,W 6-5,9.0,7,5,5,5,4,1,0,144,84,2,1,38,33,2,0,0,0,0,0,0,0,0,0,0,0,5.00,0.185,-0.490,1.186,4,30357,179
1669,2015-04-27,KCR,CLE,W 6-2,9.0,4,2,2,5,7,1,0,157,89,0,0,35,30,2,0,0,0,0,0,1,0,0,0,0,0,2.00,0.185,2.643,.899,5,9668,202
1670,2015-10-04,PHI,MIA,W 7-2,9.0,8,2,1,1,11,1,1,135,84,2,0,36,35,2,0,0,0,0,0,1,0,0,0,0,0,1.00,0.184,2.187,.821,4,21734,149
1671,2015-07-26,BOS,DET,W 11-1,9.0,3,1,1,2,7,1,0,128,85,0,0,33,30,1,0,0,1,0,0,1,0,0,0,0,0,1.00,0.184,3.642,.589,3,35582,194
1672,2015-07-06,CHW,TOR,W 4-2,9.0,6,2,2,0,6,2,0,108,77,,,32,31,0,0,0,1,0,0,2,0,0,0,0,0,2.00,0.184,2.198,1.091,1,24593,114
1673,2015-05-06,CHC,STL,W 6-5,9.0,9,5,2,4,7,1,3,140,90,0,0,41,36,2,0,1,1,0,0,1,0,1,0,0,1,2.00,0.184,-0.771,1.949,3,42207,176
1674,2015-04-17,SDP,CHC,W 5-4,9.0,7,4,3,3,12,0,1,145,90,0,0,38,34,3,0,1,0,1,0,0,1,0,0,0,1,3.00,0.184,0.148,1.509,4,32138,177
1675,2015-09-06,SFG,COL,W 7-4,9.0,9,4,4,1,5,0,0,136,92,0,0,36,33,1,0,0,0,1,1,1,0,0,0,0,0,4.00,0.183,0.994,1.088,5,36649,198
1676,2015-09-02,KCR,DET,W 12-1,9.0,5,1,1,1,12,0,0,125,83,0,0,33,31,1,1,0,1,0,0,1,0,0,0,0,1,1.00,0.183,3.510,.369,3,26789,167
1677,2015-09-01,TOR,CLE,W 5-3,10.0,9,3,3,2,3,3,0,147,94,2,0,41,39,2,1,1,0,0,0,0,0,0,0,0,0,2.70,0.183,1.821,1.742,5,41356,186
1678,2015-05-15,MIL,NYM,W 7-0,9.0,3,0,0,1,9,0,0,126,90,0,0,32,30,1,0,0,0,1,0,0,0,0,0,0,0,0.00,0.183,3.976,.328,2,27554,138
1679,2015-09-16,PIT,CHC,L 2-3,12.0,13,3,3,3,15,0,0,192,121,2,1,51,46,2,1,1,0,1,1,1,5,0,0,0,2,2.25,0.182,2.530,1.610,8,31945,257
1680,2015-09-01,LAA,OAK,W 6-2,9.0,7,2,2,2,7,1,0,136,87,0,0,36,34,0,0,0,0,0,0,0,0,0,0,0,1,2.00,0.182,2.380,.567,4,14178,184
1681,2015-08-21,BOS,KCR,W 7-2,9.0,4,2,1,1,5,1,1,120,74,0,0,31,30,1,0,0,0,0,0,1,0,0,0,0,0,1.00,0.182,2.642,.622,2,35203,151
1682,2015-07-18,STL,NYM,W 12-2,9.0,12,2,2,3,4,1,0,130,84,2,0,40,37,1,0,0,0,0,0,2,0,0,0,0,0,2.00,0.182,2.229,.415,4,45852,181
1683,2015-06-21,NYM,ATL,L 0-1,8.0,6,1,1,3,7,0,0,143,87,1,0,33,30,2,0,0,0,0,0,0,1,0,0,0,0,1.12,0.182,2.535,1.053,3,30268,146
1684,2015-06-03,TOR,WSN,W 8-0,9.0,6,0,0,1,2,0,0,93,66,,,32,31,1,0,0,0,0,0,3,0,0,0,0,0,0.00,0.182,4.359,.428,1,33654,133
1685,2015-09-23,PIT,COL,W 13-7,9.0,12,7,7,1,6,2,0,125,96,0,0,40,39,2,0,0,0,0,0,0,0,0,0,0,0,7.00,0.181,-2.006,1.062,5,23526,218
1686,2015-09-06,CHW,KCR,W 7-5,9.0,7,5,5,0,6,3,0,132,89,2,2,35,33,1,0,0,1,0,1,0,0,0,0,0,0,5.00,0.181,-0.490,1.063,5,38902,181
1687,2015-08-24,STL,ARI,W 5-3,9.0,14,3,3,3,6,1,0,161,93,0,0,41,38,2,0,0,0,0,0,4,0,0,0,0,0,3.00,0.181,1.319,1.308,4,19892,199
1688,2015-08-02,NYY,CHW,W 12-3,9.0,9,3,3,2,9,2,0,134,86,1,0,35,33,1,0,0,0,0,0,2,1,1,1,0,0,3.00,0.181,1.197,.360,4,38840,189
1689,2015-05-09,KCR,DET,W 6-2,9.0,9,2,2,1,3,0,0,112,78,1,0,37,35,3,1,0,0,0,1,0,0,0,0,0,0,2.00,0.181,2.289,.622,3,41456,160
1690,2015-04-13,TOR,TBR,L 1-2,9.0,3,2,2,6,8,0,0,143,81,0,0,37,30,0,0,0,1,0,0,0,2,0,0,1,0,2.00,0.181,2.339,1.168,3,48414,150
1691,2015-10-04,BAL,NYY,W 9-4,9.0,10,4,4,5,7,0,0,152,90,3,1,42,37,2,2,0,0,0,0,0,0,0,0,0,0,4.00,0.180,0.510,.839,5,33224,219
1692,2015-08-09,CLE,MIN,W 8-1,9.0,3,1,1,1,10,0,0,100,76,,,30,29,2,0,0,0,0,0,1,0,0,0,0,0,1.00,0.180,3.641,.246,1,21305,157
