Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen
1528,2015-09-12,CIN,STL,W 5-1,37,30,5,6,1,0,1,5,6,0,6,0,0,1,2,1,3,0,0.193,1.278,.949,8,15,41137,182
1529,2015-08-22,TEX,DET,W 5-3,36,36,5,10,0,0,1,5,0,0,7,0,0,0,0,0,0,0,0.193,0.713,.589,4,9,39082,175
1530,2015-07-10,CLE,OAK,W 5-1,39,33,5,8,2,0,0,5,6,0,11,0,0,0,0,0,1,0,0.193,0.874,1.214,10,9,28539,177
1531,2015-07-08,MIN,BAL,W 5-3,39,33,5,11,4,0,2,5,6,0,9,0,0,0,0,0,2,2,0.193,0.990,1.193,10,9,29289,179
1532,2015-06-28,STL,CHC,W 4-1,32,31,4,8,6,0,0,4,1,1,12,0,0,0,0,0,1,1,0.193,0.243,.618,4,13,45384,148
1533,2015-05-30,ATL,SFG,W 8-0,42,40,8,14,2,1,1,8,2,0,10,0,0,0,0,1,3,0,0.193,3.942,.586,7,13,42005,171
1534,2015-04-06,SEA,LAA,W 4-1,33,32,4,10,3,1,1,4,1,0,3,0,0,0,0,1,0,0,0.193,0.342,.617,5,10,45909,153
1535,2015-10-01,CHC,CIN,W 5-3,37,34,5,8,2,0,1,5,3,0,12,0,0,0,0,1,0,0,0.192,0.813,.525,5,17,26352,175
1536,2015-07-25,DET,BOS,W 5-1,38,35,5,9,2,0,2,5,3,0,6,0,0,0,0,1,0,0,0.192,0.356,.551,6,11,37256,177
1537,2015-07-01,BAL,TEX,W 4-2,33,32,4,9,2,0,2,4,1,0,7,0,0,0,1,2,0,0,0.192,-0.009,1.009,5,10,23019,138
1538,2015-04-18,STL,CIN,W 5-2,37,34,5,10,3,0,1,5,3,2,2,0,0,0,1,1,1,0,0.192,1.242,.563,8,16,45906,162
1539,2015-10-04 (1),ATL,STL,W 6-0,32,31,6,8,1,0,3,6,1,0,11,0,0,0,0,1,0,0,0.191,2.467,.409,2,13,0,134
1540,2015-08-16,MIL,PHI,W 6-1,36,33,6,8,1,1,1,6,3,0,6,0,0,0,1,0,0,0,0.191,2.240,.523,6,13,33920,187
1541,2015-07-23,STL,KCR,W 4-3,34,30,4,7,1,0,2,4,4,0,4,0,0,0,0,0,1,0,0.191,0.243,.679,6,14,46003,176
1542,2015-07-11,BOS,NYY,W 5-3,36,34,5,11,2,1,1,5,2,0,5,0,0,0,0,1,1,0,0.191,0.874,.818,7,10,38047,190
1543,2015-05-29,OAK,NYY,W 6-2,38,35,6,10,4,0,1,6,3,0,8,0,0,0,1,0,0,0,0.191,2.107,.652,8,11,23540,169
1544,2015-04-15,STL,MIL,W 4-2,35,34,4,10,2,0,0,4,1,0,4,0,0,0,0,0,0,0,0.191,0.243,.684,7,16,40826,170
1545,2015-04-14,SEA,LAD,L 5-6,42,36,5,10,1,0,2,5,4,0,12,1,1,0,0,0,0,0,0.191,0.984,.840,10,16,43115,220
1546,2015-04-13,MIL,STL,W 5-4,36,33,5,8,3,0,0,4,1,0,6,0,2,0,1,1,0,0,0.191,0.771,1.017,4,15,47875,181
1547,2015-08-28,LAD,CHC,W 4-1,34,29,4,6,1,1,0,2,4,0,5,1,0,0,0,1,0,0,0.190,0.431,.848,6,11,44874,148
1548,2015-07-30,PHI,ATL,W 4-1,35,33,4,12,0,0,1,4,1,0,6,0,1,0,0,1,1,0,0.190,0.276,.951,7,14,21706,179
1549,2015-05-11,BOS,OAK,W 5-4,47,39,5,10,2,0,1,5,7,0,5,0,1,0,0,1,0,0,0.190,-0.351,1.594,9,10,19743,237
1550,2015-04-30,LAA,OAK,W 6-5,42,36,6,12,3,0,0,6,4,1,5,0,2,0,1,0,3,0,0.190,1.618,.746,9,10,19534,203
1551,2015-09-01,DET,KCR,W 6-5,39,37,6,11,2,0,1,6,1,0,3,1,0,0,0,0,0,0,0.189,1.490,.721,6,10,30665,192
1552,2015-06-28,MIL,MIN,W 5-3,36,31,5,8,2,0,2,5,4,0,8,0,1,0,0,0,2,0,0.189,1.243,1.068,7,14,38958,182
1553,2015-06-05,MIA,COL,W 6-2,40,36,6,12,1,1,1,6,2,0,6,0,2,0,0,1,0,0,0.189,1.004,.601,7,12,32091,163
1554,2015-09-05,TOR,BAL,W 5-1,36,34,5,10,5,0,1,5,1,0,9,1,0,0,0,0,0,0,0.188,1.143,.652,7,9,46373,162
1555,2015-06-28,BOS,TBR,W 5-3,36,33,5,8,2,0,3,5,2,1,11,0,0,1,0,0,0,1,0.188,0.752,.428,4,10,21963,182
1556,2015-06-20,OAK,LAA,W 4-1,38,35,4,11,5,0,0,4,3,0,6,0,0,0,1,0,1,0,0.188,0.107,.778,10,12,26471,179
1557,2015-05-24,TEX,NYY,W 5-2,40,38,5,13,4,1,1,5,1,0,6,0,1,0,1,0,0,2,0.188,0.661,.753,8,9,45681,205
1558,2015-04-24,CHW,KCR,W 3-2,40,33,3,8,0,1,0,3,5,1,7,0,1,1,1,0,0,0,0.188,-0.780,1.718,11,12,20350,199
1559,2015-04-07,BAL,TBR,W 6-5,37,29,6,6,1,0,1,6,6,0,5,1,0,1,0,3,0,0,0.188,1.751,.692,4,10,13906,202
1560,2015-09-30,MIL,SDP,W 5-0,40,38,5,13,1,1,0,5,2,0,11,0,0,0,1,2,0,0,0.187,1.102,.887,8,13,30514,180
1561,2015-08-25,LAD,CIN,W 5-1,38,33,5,7,3,0,2,5,3,0,7,1,1,0,0,0,0,0,0.187,0.812,.564,6,16,22783,184
1562,2015-08-19,OAK,LAD,W 5-2,33,28,5,8,2,0,0,4,4,0,2,0,0,1,0,2,0,0,0.187,1.107,1.009,4,11,26122,154
1563,2015-05-16,BOS,SEA,W 4-2,40,35,4,8,1,0,2,4,5,0,9,0,0,0,0,0,0,0,0.187,-0.119,.829,9,10,45055,168
1564,2015-04-23,MIL,CIN,W 4-2,34,31,4,10,1,0,2,3,2,0,7,0,1,0,0,2,2,0,0.187,0.241,1.075,6,14,27795,148
1565,2015-08-16,SFG,WSN,W 5-0,32,30,5,7,3,0,2,5,2,0,9,0,0,0,0,1,0,0,0.186,1.394,.495,3,10,41904,137
1566,2015-06-23,NYY,PHI,L 6-11,43,39,6,13,4,0,4,6,2,0,7,1,0,1,1,1,1,0,0.186,1.662,1.304,10,9,36198,225
1567,2015-06-20,BAL,TOR,W 5-3,38,35,5,10,3,0,0,5,1,1,8,1,0,1,0,1,0,0,0.186,0.660,1.699,6,11,46018,176
1568,2015-06-13,MIA,COL,W 4-1,32,28,4,4,1,0,1,4,4,1,6,0,0,0,0,0,2,0,0.186,0.350,.593,4,13,26647,163
1569,2015-06-09,SFG,NYM,W 5-0,40,37,5,13,1,0,2,5,2,0,3,1,0,0,0,2,0,0,0.186,1.023,.757,8,9,23155,152
1570,2015-05-24,OAK,TBR,W 7-2,41,32,7,8,1,0,3,7,6,0,7,1,0,2,1,1,1,0,0.186,2.752,.570,7,10,15692,173
1571,2015-05-01,ATL,CIN,W 4-3,35,28,4,5,1,0,1,4,6,1,7,0,1,0,0,0,1,0,0.186,0.466,1.085,7,14,30153,156
1572,2015-04-29,MIN,DET,L 7-10,40,38,7,13,1,0,2,7,1,0,13,1,0,0,1,2,0,1,0.186,2.491,1.188,6,11,19447,213
1573,2015-04-17,PIT,MIL,W 6-3,36,32,6,11,2,0,1,6,2,1,7,1,1,0,0,0,3,1,0.186,2.314,1.078,6,15,25664,177
1574,2015-04-26,CHC,CIN,W 5-2,36,33,5,6,2,0,1,5,3,1,10,0,0,0,1,1,1,0,0.185,0.813,.669,4,13,38954,166
1575,2015-04-21,NYM,ATL,W 7-1,40,33,7,9,1,0,0,7,6,0,1,0,0,1,2,1,0,0,0.185,3.465,.577,9,15,21033,161
1576,2015-04-21,SFG,LAD,W 6-2,37,35,6,13,1,1,1,5,2,0,6,0,0,0,0,2,1,0,0.185,2.395,.609,7,17,41386,189
1577,2015-08-04,KCR,DET,W 5-1,39,37,5,12,2,0,1,5,0,0,5,0,1,1,0,0,0,0,0.184,0.711,.580,7,9,35039,161
1578,2015-06-12,CIN,CHC,W 5-4,45,40,5,9,3,0,1,5,4,1,12,1,0,0,2,0,3,1,0.184,0.393,1.214,10,14,40016,201
1579,2015-08-23,HOU,LAD,W 3-2,36,36,3,10,3,0,1,3,0,0,12,0,0,0,0,0,2,1,0.183,-1.611,1.986,5,11,28665,196
1580,2015-08-09,TBR,NYM,W 4-3,33,31,4,10,2,0,1,4,0,0,1,0,1,1,0,1,0,0,0.183,0.223,1.145,5,11,26681,158
1581,2015-08-08,TBR,NYM,W 5-4,37,33,5,10,1,0,1,5,3,0,8,1,0,0,0,1,2,0,0.183,1.226,1.045,8,11,31042,183
1582,2015-09-20,CLE,CHW,W 6-3,38,34,6,12,4,0,1,6,3,0,6,0,0,1,0,0,0,1,0.182,1.874,.502,8,9,13282,195
1583,2015-08-25,COL,ATL,W 5-1,41,34,5,6,0,0,0,4,4,1,6,1,0,2,3,0,0,0,0.182,1.023,.585,9,16,13863,188
1584,2015-06-17,TEX,LAD,W 5-3,35,33,5,8,1,0,2,5,1,0,14,1,0,0,0,1,2,2,0.182,0.984,.653,3,15,42906,198
1585,2015-05-07,HOU,LAA,W 3-2,38,33,3,6,0,0,0,3,5,1,8,0,0,0,1,1,3,0,0.182,-1.117,1.829,8,11,25097,177
1586,2015-09-29,MIL,SDP,W 4-3,36,32,4,7,1,0,1,4,4,0,12,0,0,0,0,1,0,1,0.181,0.105,.945,5,15,36047,176
1587,2015-09-17,TEX,HOU,W 8-2,39,33,8,10,3,0,1,7,5,1,9,0,1,0,0,0,3,0,0.181,3.911,.834,7,12,31122,183
1588,2015-08-29,PHI,SDP,W 4-3,32,28,4,6,2,0,1,4,3,0,7,1,0,0,0,0,1,1,0.181,0.278,.697,4,14,22090,176
1589,2015-06-16,SFG,SEA,W 6-2,35,31,6,9,2,0,1,6,4,0,6,0,0,0,0,2,0,0,0.181,2.393,.703,5,16,41267,159
1590,2015-05-14,PHI,PIT,W 4-2,37,33,4,11,2,0,1,3,3,1,4,0,1,0,2,2,1,1,0.181,0.277,.677,9,12,29205,160
1591,2015-04-26,TBR,TOR,W 5-1,38,34,5,13,1,0,1,5,3,0,6,0,0,1,1,2,0,0,0.181,1.224,.521,9,9,21107,143
1592,2015-04-09,CLE,HOU,W 5-1,40,36,5,11,3,1,2,5,3,0,7,0,0,1,0,2,2,0,0.181,0.623,.587,8,9,22593,188
1593,2015-10-03 (1),BAL,NYY,W 9-2,45,38,9,15,3,0,1,7,6,0,5,1,0,0,0,1,1,0,0.180,4.992,.479,12,10,29227,195
1594,2015-09-04,PIT,STL,W 9-3,46,43,9,17,3,0,0,9,3,0,11,0,0,0,0,1,0,0,0.180,4.771,.570,10,17,44338,201
1595,2015-07-21,ATL,LAD,W 4-3,37,32,4,9,2,1,0,4,5,0,8,0,0,0,1,0,0,0,0.180,0.464,.957,9,13,33816,200
1596,2015-07-12,TBR,HOU,W 4-3,30,27,4,5,0,1,0,3,3,0,11,0,0,0,0,1,0,0,0.180,0.223,1.213,2,10,16458,161
1597,2015-06-18,BOS,ATL,W 5-2,38,35,5,9,2,1,0,4,3,2,8,0,0,0,0,1,1,0,0.180,1.024,.755,6,13,31783,184
1598,2015-05-09,CHC,MIL,L 4-12,36,35,4,8,3,0,1,4,1,0,10,0,0,0,0,0,0,0,0.180,-0.228,.733,5,17,39600,183
1599,2015-04-27,DET,MIN,W 5-4,38,32,5,11,1,1,2,4,6,1,3,0,0,0,0,3,1,2,0.180,0.491,.525,6,9,18054,197
1600,2015-09-13,NYY,TOR,W 5-0,33,29,5,7,2,0,1,5,2,0,3,0,0,2,0,0,0,0,0.179,1.143,.494,4,12,39127,160
1601,2015-09-07,BAL,NYY,L 6-8,41,33,6,8,1,0,2,6,6,0,11,1,1,0,0,0,0,0,0.179,1.662,1.038,8,10,31039,190
1602,2015-08-02,HOU,ARI,W 4-1,37,30,4,8,2,0,1,4,4,0,11,1,1,1,0,0,2,0,0.179,0.106,.898,9,10,33871,174
1603,2015-07-09,DET,MIN,W 4-2,33,33,4,9,3,0,1,4,0,0,4,0,0,0,0,2,0,0,0.179,-0.511,1.201,2,10,29724,181
1604,2015-04-19,LAD,COL,W 7-0,39,36,7,14,7,0,3,7,2,0,6,0,1,0,0,0,0,1,0.179,3.430,.441,8,12,44666,175
1605,2015-09-28,BOS,NYY,W 5-1,38,35,5,10,3,0,3,5,3,0,9,0,0,0,0,1,0,1,0.178,0.660,.841,6,9,39476,176
1606,2015-08-11,STL,PIT,W 4-3,39,33,4,10,1,0,0,4,4,0,4,0,1,1,1,0,0,0,0.178,0.243,1.430,11,11,41273,160
1607,2015-07-04,MIN,KCR,W 5-3,39,37,5,13,3,1,1,5,1,0,9,0,0,1,0,1,0,0,0.178,0.491,.736,7,9,37917,205
1608,2015-07-01,ATL,WSN,W 4-1,33,31,4,7,0,0,2,4,2,1,6,0,0,0,1,1,1,0,0.178,0.467,.541,5,16,19393,159
1609,2015-05-09,MIA,SFG,W 6-2,41,35,6,8,4,0,1,6,5,0,15,0,1,0,0,0,0,0,0.178,1.944,.619,8,14,42285,204
1610,2015-05-04,TBR,BOS,W 5-1,42,37,5,11,4,0,1,5,4,0,7,1,0,0,0,0,0,1,0.178,0.359,.498,10,10,34541,190
1611,2015-05-04,TOR,NYY,W 3-1,34,34,3,10,2,0,0,2,0,0,7,0,0,0,0,0,2,0,0.178,-0.857,1.506,7,12,19217,138
1612,2015-08-11,TOR,OAK,W 4-2,33,32,4,6,3,0,1,3,1,0,9,0,0,0,2,0,0,0,0.177,0.144,.547,5,10,39381,155
1613,2015-05-26,NYY,KCR,W 5-1,35,31,5,7,1,0,1,5,3,0,8,0,0,1,1,0,0,0,0.177,1.142,.452,6,10,33414,151
1614,2015-04-27,CHC,PIT,W 4-0,34,32,4,11,2,0,0,4,2,0,5,0,0,0,0,2,1,0,0.177,0.315,.531,6,10,29159,140
1615,2015-10-03,HOU,ARI,W 6-2,43,36,6,11,4,0,3,6,3,0,9,2,1,1,1,1,2,0,0.176,1.683,.524,10,16,37687,206
1616,2015-09-17,PIT,CHC,L 6-9,37,36,6,11,2,0,3,6,0,0,11,1,0,0,0,0,1,0,0.176,1.852,.704,4,17,28228,185
1617,2015-08-31,SDP,TEX,W 7-0,39,36,7,12,5,1,0,7,2,1,2,0,0,1,1,0,2,0,0.176,3.536,.462,8,12,19013,159
1618,2015-08-18,SDP,ATL,W 9-0,40,33,9,13,3,1,3,9,6,0,2,0,0,1,0,1,0,0,0.176,5.536,.531,7,12,28395,194
1619,2015-04-27,SDP,HOU,L 4-9,37,37,4,10,2,0,0,4,0,0,7,0,0,0,0,0,0,0,0.176,0.104,1.226,6,15,19532,208
1620,2015-04-22,NYM,ATL,W 3-2,34,31,3,7,1,1,1,3,3,0,6,0,0,0,1,1,0,0,0.176,-0.534,1.287,7,15,20971,154
1621,2015-04-13,PIT,DET,W 5-4,33,31,5,9,1,0,3,5,0,0,10,0,1,1,0,0,0,0,0.176,1.314,.498,4,15,39933,151
1622,2015-09-09,LAA,LAD,W 3-2,32,29,3,7,3,1,0,3,1,0,4,1,0,1,0,1,0,0,0.175,-0.658,.936,5,12,42799,170
1623,2015-08-17,BAL,OAK,W 4-2,36,34,4,7,1,0,1,4,2,0,7,0,0,0,3,0,0,0,0.175,-0.007,.784,8,9,22766,155
1624,2015-08-01,OAK,CLE,W 5-1,32,30,5,8,2,0,1,4,2,0,4,0,0,0,0,1,1,0,0.175,1.106,.760,3,10,19046,144
1625,2015-05-16,NYY,KCR,W 5-1,42,36,5,9,2,0,2,5,4,0,5,0,1,1,2,0,1,0,0.175,0.491,.870,10,11,31871,172
1626,2015-08-29,STL,SFG,W 6-0,41,37,6,13,1,3,0,5,4,1,8,0,0,0,0,3,0,0,0.174,1.943,.894,8,13,41796,191
1627,2015-08-24,CHC,CLE,W 2-1,32,29,2,5,1,1,1,2,0,0,14,1,2,0,0,0,0,0,0.174,-2.051,1.037,4,11,36283,158
1628,2015-07-28,MIA,WSN,W 4-1,36,30,4,11,0,1,0,4,4,3,3,0,1,1,0,1,0,2,0.174,0.350,1.005,8,14,23988,162
1629,2015-07-24,TEX,LAA,W 4-2,35,32,4,8,3,0,0,3,1,0,6,0,2,0,0,0,0,0,0.174,-0.116,.826,4,10,42046,159
1630,2015-04-20,CIN,MIL,W 6-1,39,33,6,9,0,1,2,6,5,0,6,0,0,1,0,1,1,0,0.174,1.772,.832,6,11,26660,143
1631,2015-08-26,SFG,CHC,W 4-2,33,30,4,6,2,1,1,4,3,0,9,0,0,0,0,1,1,0,0.173,0.395,.980,5,14,41640,159
1632,2015-07-31,STL,COL,W 7-0,42,36,7,14,4,0,2,7,4,1,7,0,1,1,0,0,0,0,0.173,3.241,.532,11,15,42568,185
1633,2015-07-29,HOU,LAA,W 6-3,36,31,6,11,2,0,2,6,3,0,5,0,0,2,0,1,0,1,0.173,2.108,.806,6,9,31272,170
1634,2015-05-06,TOR,NYY,W 5-1,36,34,5,12,1,1,1,5,2,0,5,0,0,0,0,2,1,0,0.173,1.145,.675,7,10,21312,150
1635,2015-05-04,MIA,WSN,L 4-6,39,35,4,9,0,0,1,4,3,2,9,0,1,0,1,0,1,1,0.173,-0.359,1.413,8,14,24731,162
1636,2015-04-15,COL,SFG,W 4-2,35,32,4,6,0,0,1,4,1,0,10,0,1,1,1,0,1,0,0.173,-0.057,.598,4,14,41188,171
1637,2015-08-01,NYM,WSN,W 3-2,33,29,3,6,3,0,2,3,3,2,7,0,1,0,0,0,0,0,0.172,-0.535,1.416,6,14,42996,169
1638,2015-07-12,SFG,PHI,W 4-2,32,32,4,11,0,0,1,4,0,0,7,0,0,0,0,3,0,0,0.172,0.395,.680,4,12,42387,143
1639,2015-08-03,TOR,MIN,W 5-1,36,32,5,8,1,0,2,5,4,0,4,0,0,0,0,0,0,0,0.171,1.144,.758,7,9,45766,157
1640,2015-06-03,KCR,CLE,W 4-2,32,31,4,9,4,0,0,4,1,0,9,0,0,0,0,1,0,0,0.171,-0.009,.737,4,9,29899,153
1641,2015-08-15,COL,SDP,L 5-7,36,32,5,10,1,0,0,5,2,0,5,0,1,1,1,0,1,3,0.170,0.006,1.117,4,16,37554,193
1642,2015-07-21,LAA,MIN,W 7-0,37,33,7,13,0,0,1,7,2,0,8,0,0,2,1,0,0,0,0.170,3.340,.673,6,10,38937,172
1643,2015-04-26,PIT,ARI,W 8-0,44,39,8,14,3,0,0,8,3,0,8,0,0,2,0,0,0,0,0.170,3.681,.608,9,14,32353,198
1644,2015-09-20,ATL,PHI,W 2-1,35,30,2,8,1,0,0,2,5,1,6,0,0,0,0,2,1,0,0.169,-1.131,1.228,8,13,23723,153
1645,2015-08-09,ARI,CIN,W 4-3,43,38,4,15,3,0,0,4,3,1,4,0,2,0,0,1,1,1,0.169,0.750,1.631,11,16,28116,201
1646,2015-04-20,KCR,MIN,W 7-1,35,29,7,8,4,1,0,5,4,0,1,0,1,1,1,1,0,0,0.169,2.992,.875,4,9,20393,163
1647,2015-09-10,DET,CLE,L 5-7,39,36,5,12,1,0,0,4,3,0,6,0,0,0,0,0,0,0,0.168,0.358,1.724,7,9,11166,191
1648,2015-08-26,DET,LAA,W 5-0,37,31,5,7,1,1,3,5,5,1,5,1,0,0,1,0,1,1,0.168,1.188,.606,8,10,31938,168
1649,2015-08-18,COL,WSN,L 6-15,42,40,6,13,4,0,3,5,1,0,9,1,0,0,1,0,0,0,0.168,1.006,1.034,9,18,24320,225
1650,2015-07-17,ATL,CHC,W 4-2,36,30,4,7,3,0,0,4,5,1,7,0,0,0,0,0,1,0,0.168,0.466,1.417,8,17,42532,184
1651,2015-07-11,SEA,LAA,W 5-0,39,31,5,9,2,0,0,5,5,1,5,1,1,1,2,0,0,0,0.168,1.339,.622,10,12,40765,162
1652,2015-07-05,MIL,CIN,W 6-1,40,35,6,13,2,0,2,6,3,0,5,0,2,0,0,2,0,0,0.168,1.811,.665,7,11,28881,161
1653,2015-06-01,CHC,MIA,W 5-1,39,34,5,8,2,0,1,5,4,0,7,1,0,0,0,1,0,0,0.168,0.894,.625,7,13,20964,165
1654,2015-05-06 (2),ARI,COL,W 5-1,39,37,5,12,3,0,1,5,1,1,10,0,1,0,0,1,3,0,0.168,0.007,.829,7,11,22621,151
1655,2015-04-19,HOU,LAA,W 4-3,38,31,4,6,0,0,1,3,7,1,8,0,0,0,1,0,2,1,0.168,0.106,.952,10,10,24254,200
1656,2015-04-06,BAL,TBR,W 6-2,37,34,6,8,2,0,3,6,2,0,11,1,0,0,1,0,0,0,0.168,1.752,.597,4,9,31042,181
1657,2015-10-04,LAD,SDP,W 6-3,39,32,6,9,0,0,3,6,7,0,14,0,0,0,0,0,0,0,0.167,2.431,.596,9,23,42863,182
1658,2015-10-03 (1),WSN,NYM,W 3-1,34,29,3,4,1,0,2,3,3,0,11,1,1,0,0,0,0,1,0.167,-0.976,1.027,4,15,39465,164
1659,2015-08-06,CHC,SFG,W 5-4,37,32,5,8,0,0,1,5,4,0,6,1,0,0,0,0,1,0,0.167,1.313,.689,8,18,41242,202
1660,2015-07-24,WSN,PIT,L 5-7,38,34,5,7,2,0,1,5,4,0,9,0,0,0,1,1,1,0,0.167,0.852,1.251,6,14,38371,177
1661,2015-06-09,NYY,WSN,W 6-1,39,37,6,13,2,0,2,5,2,1,7,0,0,0,0,1,0,0,0.167,2.143,1.113,9,10,36613,171
1662,2015-04-10,COL,CHC,W 5-1,37,34,5,11,2,0,1,5,3,1,7,0,0,0,1,0,0,0,0.167,0.561,.707,8,16,49303,181
1663,2015-09-04,NYY,TBR,W 5-2,30,28,5,4,0,0,3,5,2,0,10,0,0,0,0,0,0,0,0.166,1.143,.405,1,10,32530,156
1664,2015-08-15,MIL,PHI,W 4-2,35,34,4,10,2,0,0,3,1,1,7,0,0,0,0,0,1,0,0.166,0.242,1.137,7,14,39204,178
1665,2015-07-17,SDP,COL,W 4-2,32,28,4,6,1,0,3,4,3,0,11,0,0,0,0,2,1,0,0.166,0.536,.468,4,14,31025,193
1666,2015-06-20,MIA,CIN,W 5-0,37,33,5,6,3,0,2,5,3,1,5,1,0,0,0,0,1,0,0.166,0.811,.599,5,12,36755,153
1667,2015-06-18,SFG,SEA,W 7-0,40,36,7,10,1,1,0,7,4,0,2,0,0,0,0,0,0,1,0.166,2.884,.543,6,9,34354,173
1668,2015-05-20,CLE,CHW,W 4-3,38,29,4,6,1,0,0,4,6,0,8,0,2,1,0,2,3,0,0.166,-0.197,1.346,7,11,15146,176
1669,2015-04-06,DET,MIN,W 4-0,34,31,4,10,1,1,2,4,2,0,6,0,0,1,0,2,3,0,0.166,0.189,.457,6,10,45030,150
1670,2015-10-03,OAK,SEA,W 7-5,58,48,7,13,0,1,2,7,8,0,7,1,0,1,0,1,0,1,0.165,1.055,1.600,12,12,24448,271
1671,2015-08-23,LAA,TOR,L 5-12,37,33,5,12,2,1,0,5,1,0,5,1,0,2,0,3,0,0,0.165,0.883,.744,5,9,37060,183
1672,2015-07-07 (1),CHC,STL,W 7-4,45,36,7,12,1,0,1,7,8,0,7,0,1,0,1,0,1,0,0.165,3.314,.838,14,15,34368,190
1673,2015-06-01,PIT,SFG,W 4-3,37,32,4,6,4,0,0,4,2,0,7,1,0,2,1,0,0,0,0.165,-0.055,1.080,6,14,41546,158
1674,2015-09-30,SFG,LAD,W 5-0,33,29,5,8,1,0,2,5,4,0,10,0,0,0,0,2,3,1,0.164,1.394,.413,4,9,41112,155
1675,2015-08-22,KCR,BOS,W 6-3,41,38,6,12,1,0,1,6,2,0,3,1,0,0,1,2,0,0,0.164,1.357,.564,8,9,37135,209
1676,2015-04-12,LAD,ARI,W 7-4,47,40,7,16,3,1,3,7,4,2,4,1,1,1,1,1,1,1,0.164,2.681,.618,13,14,29678,207
1677,2015-06-13,PIT,PHI,W 4-3,35,30,4,8,1,0,0,4,4,0,3,0,1,0,0,1,1,1,0.163,0.312,.810,7,14,37516,185
1678,2015-05-22,BOS,LAA,L 5-12,39,36,5,11,1,0,1,5,2,0,4,1,0,0,1,2,0,0,0.163,0.359,.598,7,10,36150,215
1679,2015-05-17,HOU,TOR,W 4-2,32,29,4,6,2,0,2,4,2,0,5,0,0,1,0,0,0,0,0.163,0.106,.939,4,9,25307,142
1680,2015-04-07,LAD,SDP,L 3-7,36,32,3,7,4,0,1,3,4,0,9,0,0,0,0,0,1,1,0.163,-1.017,1.205,6,17,40356,211
1681,2015-07-27,TBR,DET,W 5-2,37,33,5,12,4,0,2,5,3,0,9,0,1,0,0,1,0,1,0.162,1.225,.802,8,12,13348,186
1682,2015-05-20,HOU,OAK,W 6-1,37,33,6,10,3,0,1,6,3,0,9,0,0,1,1,0,0,1,0.162,2.108,.662,7,10,21066,182
1683,2015-05-07,TEX,TBR,W 5-4,40,35,5,7,2,0,0,5,5,0,14,0,0,0,0,0,3,0,0.162,0.751,.730,8,10,8701,167
1684,2015-09-29,LAD,SFG,W 8-0,42,39,8,11,0,1,3,8,1,0,8,1,0,1,2,0,0,0,0.161,3.945,.496,7,10,41862,163
1685,2015-07-19,MIL,PIT,W 6-1,35,32,6,11,2,0,0,5,2,0,3,0,0,1,1,2,0,0,0.161,2.241,1.236,5,14,33835,176
1686,2015-06-24,MIL,NYM,W 4-1,35,33,4,10,3,0,1,4,2,1,4,0,0,0,0,1,0,0,0.161,0.240,.703,7,11,22017,133
1687,2015-04-09,CIN,PIT,W 3-2,33,31,3,6,1,0,1,2,2,1,9,0,0,0,1,1,2,0,0.161,-0.316,1.446,5,14,15616,152
1688,2015-09-13,WSN,MIA,W 5-0,43,36,5,11,0,0,1,5,6,0,2,0,1,0,0,1,0,0,0.160,0.892,.857,11,11,20131,170
1689,2015-08-17,ARI,PIT,W 4-1,34,33,4,9,2,1,1,4,1,0,7,0,0,0,0,1,0,2,0.160,-0.147,.467,3,15,27365,207
1690,2015-08-08,TOR,NYY,W 6-0,37,34,6,7,0,0,2,6,2,0,9,1,0,0,1,1,0,0,0.160,1.662,.835,4,9,45255,177
1691,2015-05-25,PIT,MIA,W 4-2,33,30,4,10,1,0,2,4,2,0,6,0,1,0,0,1,0,1,0.160,0.314,.703,5,13,20046,140
1692,2015-04-06,BOS,PHI,W 8-0,42,35,8,9,0,0,5,8,7,0,9,0,0,0,0,1,1,0,0.160,3.810,.457,7,13,45549,181
1693,2015-09-25,CLE,KCR,W 6-0,41,35,6,8,1,0,3,6,6,0,8,0,0,0,0,0,0,0,0.159,1.490,.358,8,9,37049,163
1694,2015-07-03,CLE,PIT,W 5-2,42,33,5,7,1,0,1,5,8,0,6,1,0,0,1,1,0,0,0.159,0.854,.838,10,14,38840,191
1695,2015-06-26,WSN,PHI,W 5-2,39,34,5,9,1,0,1,4,2,0,10,1,1,1,1,1,1,0,0.159,0.813,.769,7,12,22292,158
1696,2015-06-20,TBR,CLE,W 4-1,36,29,4,6,1,1,1,4,6,1,6,1,0,0,0,3,1,1,0.159,-0.642,.450,5,9,24670,187
1697,2015-06-06,TEX,KCR,W 4-2,41,34,4,11,2,0,0,4,4,2,9,1,1,1,0,1,1,0,0.159,-0.510,.577,10,10,37924,170
1698,2015-06-02,ATL,ARI,L 6-7,38,36,6,10,4,0,0,6,2,0,5,0,0,0,0,1,1,0,0.159,1.681,1.418,5,15,17101,198
1699,2015-09-18,OAK,HOU,W 4-3,38,37,4,10,0,0,3,4,1,0,10,0,0,0,0,0,0,0,0.158,-0.380,1.213,7,11,27567,193
